Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
5875-YPQFJ,Male,0.2680894665993929,No,-0.48683490444316896,Fremont,0.5757346164908989,0.5500825551016147,-1.0786141100915494,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,1.4998572492980249,No,Yes,Fiber Optic,0.1044230960633554,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.20203071826150332,-0.9754735892032574,-0.24831296685183657,-0.2733003739486541,-0.8308992515988324,-1.018784610231353,Churned,Competitor,Competitor offered higher download speeds
5879-SESNB,Female,-0.7468866575243039,No,-0.48683490444316896,Moraga,0.5762732251197364,0.6604512132265341,-1.0910883929439128,-0.6504085499394767,-0.8714950816053614,Offer D,Yes,0.6202248131508001,Yes,Yes,Fiber Optic,-0.1840318513537947,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3734911859978694,-0.6141635820622848,-0.24831296685183657,-0.2733003739486541,-0.4457941007255928,-0.6192105962879108,Stayed,Competitor,Competitor had better devices
5883-GTGVD,Male,0.4472029002682806,No,-0.48683490444316896,Biola,0.06459502772396654,0.2436157366667918,-0.12200284315304152,-0.6504085499394767,-0.5455009445783179,Offer D,Yes,-1.7215093892293434,Yes,Yes,Fiber Optic,-0.47248679877094485,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1650937192853923,-0.15384911678137075,-0.24831296685183657,-0.2733003739486541,-0.8356830931503356,-0.3703380937791727,Churned,Competitor,Competitor had better devices
5884-GCYMI,Male,0.9248387233853144,No,-0.48683490444316896,San Diego,-0.7303913084404087,-1.312508499958306,1.1856170017599248,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,0.9714849435078219,No,Yes,Fiber Optic,-0.35710481980408476,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.18600637548240365,-0.9756942365358626,-0.24831296685183657,-0.2733003739486541,-0.8393211751203677,-1.0214477854496382,Churned,Competitor,Competitor made better offer
5889-LFOLL,Female,-1.1648180027517085,No,-0.48683490444316896,Canby,1.3621032145938716,2.1425785897360967,-0.5372075816362234,-0.6504085499394767,-0.7899965473486005,Offer D,Yes,0.7810337757826014,Yes,Yes,Fiber Optic,0.9120969488313757,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6731463959670327,-0.5141882756588805,-0.24831296685183657,-0.2733003739486541,-0.33264738906670366,-0.5067010419154294,Churned,Competitor,Competitor offered more data
5895-QSXOD,Male,-0.26925083440727016,No,-0.48683490444316896,Alleghany,1.305549308565918,1.324706298402718,-0.5035122101492178,-0.6504085499394767,-0.9529936158621222,Offer B,Yes,1.6917905272779166,No,Yes,Fiber Optic,-0.1263408618703647,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.20683802109523292,-0.7161688439256568,-0.24831296685183657,-0.2733003739486541,-0.37189851369792704,-0.6780552502919333,Stayed,Competitor,Competitor had better devices
5899-OUVKV,Male,0.566611856047539,No,-0.48683490444316896,Sacramento,1.257613140599367,0.9833469710604492,-0.7552315682751467,-0.6504085499394767,-0.05650973903775272,Offer B,Yes,1.519124682608748,No,Yes,Fiber Optic,-0.47248679877094485,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9904283829932061,0.3083849802932083,-0.24831296685183657,-0.2733003739486541,0.7966227039948303,0.47760572644273974,Stayed,Competitor,Competitor had better devices
5906-BFOZT,Male,0.4472029002682806,No,-0.48683490444316896,Loleta,1.1121888108132008,1.8100216806507274,-2.081151793762356,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,-1.2894742499927538,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.413223033871742,-0.997714840329859,-0.24831296685183657,-0.2733003739486541,-0.8753594481416926,-1.0495140920423391,Joined,Competitor,Competitor had better devices
5906-CVLHP,Female,0.8054297676060559,Yes,-0.48683490444316896,Rowland Heights,-0.9361398046563919,-0.8995235497411184,0.8630834705987146,-0.31718476167849363,0.5139800007595733,Offer B,Yes,1.2315952932025782,No,Yes,Cable,-0.01095888290350465,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.302736079280136,0.017395278053504923,-0.24831296685183657,-0.2733003739486541,1.3497529068930927,0.41089720118472456,Churned,Attitude,Attitude of service provider
5909-ECHUI,Female,0.14868051082013445,No,-0.48683490444316896,Oak Run,1.3911880805511048,1.8194559967715451,-1.0585196200682514,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,0.05331764073915155,No,Yes,DSL,-0.24172284083722473,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.23543383960791742,-0.9814972613833787,-0.24831296685183657,-0.2733003739486541,-0.8539561866816334,-1.0303622671108443,Churned,Price,Lack of affordable download/upload speed
5914-DVBWJ,Female,1.9995193253986405,No,-0.48683490444316896,Riverside,-0.526797246739776,-0.936487144403824,1.1287917762942816,-0.6504085499394767,-0.5862502117066983,Offer B,Yes,-1.7089114520646402,Yes,Yes,Fiber Optic,-0.2994138303206548,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7003877786915025,-0.34179651469445804,-0.24831296685183657,-0.2733003739486541,-0.834655453113346,-0.5186905659977485,Churned,Competitor,Competitor offered more data
5914-GXMDA,Female,-0.26925083440727016,Yes,-0.48683490444316896,Lamont,-0.13199712180177664,-0.385789776251672,0.3950896726678829,-0.31718476167849363,-0.015760471909372287,Offer B,Yes,1.4702150442046054,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.4196327709833816,-0.7445440908986822,-0.24831296685183657,-0.2733003739486541,0.8259163510262577,-0.3465475272158286,Stayed,Competitor,Competitor had better devices
5916-QEWPT,Female,0.8651342454956852,Yes,-0.48683490444316896,Valley Village,-1.0120836213225008,-0.8229545412692583,0.6298594544878078,-0.31718476167849363,-1.2382384857607853,Offer E,Yes,0.14743164191075855,No,Yes,Cable,-0.1840318513537947,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.17318690125912375,-0.9410967347833712,-0.24831296685183657,-0.2733003739486541,-0.8200795013243211,-0.9883971876227154,Joined,Competitor,Competitor had better devices
5917-RYRMG,Male,1.9398148475090113,No,-0.48683490444316896,Jolon,0.23802700620969067,-0.10801922209331664,-0.6652239055893079,-0.6504085499394767,-0.015760471909372287,Offer B,Yes,0.03479126255576434,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.403608428204282,-0.7469712115573391,-0.24831296685183657,-0.2733003739486541,0.09376416651173838,-0.5648162023144433,Stayed,Competitor,Competitor had better devices
5918-VUKWP,Female,0.8651342454956852,No,-0.48683490444316896,Pasadena,-1.2830037616278402,-0.8231165663625698,0.7579969330505154,-0.6504085499394767,-0.015760471909372287,Offer C,Yes,0.7817748309099367,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.3795719140356326,-0.7174706631880274,-0.24831296685183657,-0.2733003739486541,0.4747705691914676,-0.4288965349812301,Stayed,Competitor,Competitor had better devices
5919-VCZYM,Male,-1.6424538258687422,No,-0.48683490444316896,Santa Ana,-0.41961412960108313,-1.0056192010926712,0.8744218709616051,-0.6504085499394767,-1.2382384857607853,Offer B,Yes,1.1011695907915324,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.3955962568147322,-0.987476804096979,-0.24831296685183657,-0.2733003739486541,-0.7896755305747668,-1.0160970022129,Joined,Competitor,Competitor had better devices
5923-GXUOC,Male,-0.5677732238554163,No,-0.48683490444316896,Fallbrook,-0.7853293885818492,-1.14830416914138,1.1405428450401498,-0.6504085499394767,-0.9122443487337418,Offer B,Yes,-1.262796265408676,No,Yes,Fiber Optic,-1.3955426305058252,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3077103700193795,-0.5290819706097297,-0.24831296685183657,-0.2733003739486541,-0.7858484573335642,-0.652400810115792,Churned,Competitor,Competitor made better offer
5928-QLDHB,Male,0.08897603293050522,No,-0.48683490444316896,San Fernando,-1.1558921252221541,-0.7742060514445127,0.613067704110049,-0.6504085499394767,-0.9529936158621222,Offer B,Yes,0.6913661053750071,Yes,Yes,Fiber Optic,-1.3378516410223953,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.40553987155606874,-0.7040994348321539,-0.24831296685183657,-0.2733003739486541,-0.515413760243026,-0.7109173665175619,Stayed,Competitor,Competitor had better devices
5930-GBIWP,Male,-0.030432922848753225,No,-0.48683490444316896,Doyle,1.412732425704611,1.5454035134419655,-0.1602273545868573,-0.6504085499394767,1.4919624118407038,Offer B,Yes,-1.643698600859117,Yes,Yes,Cable,-0.01095888290350465,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.5737954707366151,1.444299513277905,-0.24831296685183657,-0.2733003739486541,-0.6207645819661318,0.9572181033357188,Stayed,Competitor,Competitor had better devices
5939-XAIXZ,Female,0.4472029002682806,No,-0.48683490444316896,Birds Landing,0.5525744454508797,0.7871438995026262,-0.9662726859769134,-0.6504085499394767,-0.5455009445783179,Offer D,Yes,0.8492108474974663,Yes,Yes,DSL,0.046732106579925374,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.24024114244164727,-0.5500655319404818,-0.24831296685183657,-0.2733003739486541,-0.05714536351790636,-0.4536679039513083,Stayed,Competitor,Competitor had better devices
5940-AHUHD,Male,-0.9857045690828209,No,-0.48683490444316896,Pomona,-0.9253676320796389,-0.8625903347834097,0.9151655627265992,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,1.420564350673128,No,Yes,Fiber Optic,0.8544059593479457,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.22446479815224246,-0.9751646829376103,-0.24831296685183657,-0.2733003739486541,-0.832163130724785,-1.0189137550322396,Churned,Attitude,Attitude of support person
5944-UGLLK,Male,0.9248387233853144,No,-0.48683490444316896,Cloverdale,1.0443241235796565,1.054978264813631,-1.4771816747678728,-0.6504085499394767,0.8399741377866168,Offer B,No,2.6327566876300373e-16,No,Yes,Cable,-0.5301777882543749,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,-0.2786995651114865,0.33775314026295705,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,0.003968914390788378,Stayed,Competitor,Competitor had better devices
5949-XIKAE,Female,-0.8662956133035624,Yes,-0.48683490444316896,San Bernardino,-0.5844283700254048,-0.84719673573058,1.1443696596062558,-0.31718476167849363,-0.9937428829905026,Offer B,Yes,0.5112897094324834,No,Yes,Cable,-0.06864987238693467,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6394952761309236,-0.7062176492251635,-0.24831296685183657,-0.2733003739486541,-0.5794227413975849,-0.7315072362589301,Churned,Dissatisfaction,Product dissatisfaction
5955-EPOAZ,Female,-0.3886597901865286,No,-0.48683490444316896,Livermore,0.5730415733467106,0.5566749510857419,-0.8833045238848333,-0.6504085499394767,-1.0752414172472635,Offer B,Yes,1.3168166328461592,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.3667524398123532,-0.9579983204609277,-0.24831296685183657,-0.2733003739486541,-0.5787376480395918,-0.9304495664248519,Stayed,Competitor,Competitor had better devices
5955-ERIHD,Male,0.38749842237865134,Yes,-0.48683490444316896,Lakewood,-1.4941383441322,-0.9547048408330789,0.7465540890586372,-0.31718476167849363,-0.5862502117066983,Offer D,Yes,0.44978213386363775,Yes,Yes,Fiber Optic,-0.35710481980408476,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9968381201048461,-0.2614367561596536,-0.24831296685183657,-0.2733003739486541,-0.21530743357871907,-0.27211474670477925,Churned,Price,Long distance charges
5959-BELXA,Male,1.2233611128334605,No,-0.48683490444316896,Yucaipa,-0.5855055872830801,-0.8714863225316994,1.2741466710471112,-0.6504085499394767,-0.015760471909372287,Offer C,Yes,0.002184836953002751,Yes,Yes,Fiber Optic,-0.47248679877094485,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,1.0433087141642352,0.32605883163488286,-0.24831296685183657,-0.2733003739486541,0.07713293464873429,0.27897753227897487,Churned,Price,Price too high
5960-MVTUK,Male,0.6860208118267975,No,-0.48683490444316896,Grenada,1.3744912130571376,2.1883608051650354,-1.2917111426056984,-0.6504085499394767,-1.1974892186324049,Offer E,No,2.6327566876300373e-16,No,Yes,DSL,-0.47248679877094485,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.084724006900199,-0.9635806979758386,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-1.0253151486761911,Joined,Competitor,Competitor had better devices
5961-VUSRV,Female,0.38749842237865134,No,-0.48683490444316896,Sherman Oaks,-1.1219597816053821,-0.8305024802411917,0.6003506478445273,-0.6504085499394767,-0.8307458144769809,Offer D,Yes,-0.6447562892108788,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-1.4180303367054718,-0.909522101487571,-0.24831296685183657,-0.2733003739486541,-0.6478375815613061,-0.9125263623017926,Stayed,Competitor,Competitor had better devices
5968-VXZLG,Male,-0.09013740073838244,No,-0.48683490444316896,Calabasas,-1.176359253117985,-0.8371001420408498,0.4981838899689099,-0.6504085499394767,-1.2382384857607853,Offer B,Yes,-1.7452231533040792,No,Yes,DSL,-0.818632735671525,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.5447036552445407,-0.9675302852294712,-0.24831296685183657,-0.2733003739486541,-0.8804149646455035,-1.0271336470886767,Joined,Competitor,Competitor had better devices
5976-JCJRH,Male,-0.6274777017450455,Yes,-0.48683490444316896,Danville,0.5601149662546069,0.6553931948760704,-1.0307515405747618,-0.31718476167849363,-0.9122443487337418,Offer D,Yes,0.466826401792354,No,Yes,Fiber Optic,-0.1840318513537947,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21485019248478276,-0.6805563644431818,-0.24831296685183657,-0.2733003739486541,-0.5101574405135965,-0.6907428543790453,Churned,Dissatisfaction,Limited range of services
5981-ZVXOT,Female,1.5218835022816066,No,-0.48683490444316896,San Diego,-0.729852699811571,-1.3384102364378752,1.2392086524721044,-0.6504085499394767,0.10648732947576901,Offer C,Yes,-1.0886483104848363,Yes,Yes,Fiber Optic,-1.3378516410223953,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.4343026779742662,0.6380100304720779,-0.24831296685183657,-0.2733003739486541,-0.44123468630860446,0.37253770492135124,Stayed,Competitor,Competitor had better devices
5985-TBABQ,Female,-0.09013740073838244,No,-0.48683490444316896,West Sacramento,1.1412736767704341,0.9702427865761182,-0.8278212830032124,-0.6504085499394767,-0.015760471909372287,Offer C,Yes,0.5950289388213938,Yes,Yes,DSL,-1.222469662055535,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.35746684321876976,0.0011335696405034323,-0.24831296685183657,-0.2733003739486541,0.37951896852153544,0.11133361912794555,Stayed,Competitor,Competitor had better devices
5986-WWXDV,Male,-0.26925083440727016,No,-0.48683490444316896,Salton City,-0.652293057258949,-1.1811203264780354,1.7644672674981385,-0.6504085499394767,0.26948439798929075,Offer B,Yes,1.7184685118619942,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.4180303367054718,-0.6624632831695575,-0.24831296685183657,-0.2733003739486541,1.3544658767179074,-0.12544115689773058,Stayed,Competitor,Competitor had better devices
5989-PGKJB,Female,-0.3886597901865286,No,-0.48683490444316896,San Diego,-0.7352387860999475,-1.336237884999298,1.185433645166808,-0.6504085499394767,-0.6677487459634592,Offer D,Yes,-0.23124752815767605,No,Yes,Fiber Optic,0.1044230960633554,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7260267271380618,-0.4149411054530733,-0.24831296685183657,-0.2733003739486541,-0.4633821008988975,-0.46683369284170345,Stayed,Competitor,Competitor had better devices
5993-BQHEA,Male,-0.26925083440727016,No,-0.48683490444316896,San Francisco,0.3365923852869811,0.6498507214966041,-1.2280757283361639,-0.6504085499394767,-0.8307458144769809,Offer B,Yes,-0.6543900058662401,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-2.1984158300476246,-0.8884944106902978,-0.24831296685183657,-0.2733003739486541,-0.6496802464552185,-0.8964391085913388,Stayed,Competitor,Competitor had better devices
5993-JSUWV,Female,-1.284226958530967,No,-0.48683490444316896,Columbia,0.9823841312633266,0.7649140567002374,-0.28866655918886563,-0.6504085499394767,1.3697146104555624,Offer B,Yes,-0.30016565499987646,No,Yes,DSL,0.21980507503021546,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-0.07839528037274086,0.7665591664478523,-0.24831296685183657,-0.2733003739486541,0.7811490436677456,0.8354240848994909,Stayed,Competitor,Competitor had better devices
5995-OIGLP,Male,-0.26925083440727016,No,-0.48683490444316896,Port Costa,0.583275137294626,0.7446074517554602,-1.132696877956924,-0.6504085499394767,-0.8307458144769809,Offer B,Yes,-1.2931795256294312,No,Yes,Cable,-0.934014714638385,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.22261436538463775,-0.7173382747884643,-0.24831296685183657,-0.2733003739486541,-0.7718631032669472,-0.7971686415097561,Churned,Price,Extra data charges
5995-WWKKG,Female,0.9248387233853144,No,-0.48683490444316896,Running Springs,-0.5946619339733202,-0.8146799197538195,1.243971746147843,-0.6504085499394767,0.18798586373252987,Offer C,Yes,0.3519628570553535,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-1.403608428204282,-0.6995982292470083,-0.24831296685183657,-0.2733003739486541,0.43372402748412453,-0.42688955496745035,Stayed,Competitor,Competitor had better devices
5996-DAOQL,Male,-1.1051135248620794,No,-0.48683490444316896,Penngrove,0.7890236335106092,0.8620318976313774,-1.3395096533633704,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,1.2412290098579397,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.3827767825914528,-0.9972956103979093,-0.24831296685183657,-0.2733003739486541,-0.8350216237012389,-1.0372627879582226,Joined,Competitor,Competitor had better devices
5998-VVEJY,Male,-0.7468866575243039,No,-0.48683490444316896,Glendora,-0.9399100650582555,-0.8307694165824225,0.885156819245894,-0.6504085499394767,-0.2602560746796549,Offer B,Yes,-0.09341127447327521,Yes,Yes,Fiber Optic,-0.24172284083722473,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5417467851784158,-0.0845437896100855,-0.24831296685183657,-0.2733003739486541,-0.14285290499372846,-0.11079194799715023,Churned,Other,Moved
5999-LCXAO,Female,-0.26925083440727016,No,-0.48683490444316896,Orange,-0.33397535761589636,-0.9773587843172145,0.8876077630728079,-0.6504085499394767,-1.2789877528891658,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.1263408618703647,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.0799167040664692,-0.9931253758116714,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-1.0486833768366355,Joined,Competitor,Competitor had better devices
6000-APYLU,Male,-0.4483642680761578,No,-0.48683490444316896,Valencia,-1.1478129957895895,-0.711932111892824,0.5162182874346632,-0.6504085499394767,-0.9529936158621222,Offer B,Yes,-0.37649433311543185,No,Yes,Fiber Optic,-1.1070876830886751,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5513613908458754,-0.6916328605399615,-0.24831296685183657,-0.2733003739486541,-0.6686029974811648,-0.7463239843606608,Churned,Competitor,Competitor offered more data
6005-OBZPH,Female,1.2830655907230897,No,-0.48683490444316896,San Diego,-0.7325457429557592,-1.340972258225871,1.209003090774998,-0.6504085499394767,-0.2602560746796549,Offer C,Yes,-1.2101813513678565,Yes,Yes,Fiber Optic,-0.818632735671525,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.81896791525684,-0.0012052920851112925,-0.24831296685183657,-0.2733003739486541,-0.6056689041813882,-0.18163659728356382,Churned,Other,Don't know
6008-NAIXK,Male,1.5218835022816066,No,-0.48683490444316896,Pine Grove,1.1735901945006932,0.8922759066117075,-0.4106214391094125,-0.6504085499394767,0.8807234049149972,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.01095888290350465,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-0.26107278805447676,0.30297912064438154,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.0235354377980543,Stayed,Competitor,Competitor had better devices
6015-VVHHE,Female,1.2830655907230897,No,-0.48683490444316896,Los Angeles,-1.8566219513399402,-0.8452078777101785,0.6949394401947108,-0.6504085499394767,-1.115990684375644,Offer B,Yes,1.216033135528533,Yes,Yes,Fiber Optic,-0.06864987238693467,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.6266758019076442,-0.809480600884385,-0.24831296685183657,-0.2733003739486541,-0.6377856083259251,-0.8304286633381166,Churned,Dissatisfaction,Service dissatisfaction
6016-NXBNJ,Male,0.38749842237865134,No,-0.48683490444316896,Orange Cove,0.08613937287747264,0.17662484158606323,0.21250271305357357,-0.6504085499394767,0.10648732947576901,Offer B,Yes,-1.3102237935581473,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,-1.4244400738171117,-0.7247740898972587,-0.24831296685183657,-0.2733003739486541,-0.56484678960856,-0.7418772147301296,Stayed,Competitor,Competitor had better devices
6017-PPLPX,Male,0.029271555040876,Yes,-0.48683490444316896,Daly City,0.2843473482897288,0.6052067323481831,-1.2479938246749462,-0.31718476167849363,-0.5047516774499374,Offer B,Yes,-0.6618005571395951,No,Yes,Fiber Optic,-1.049396693605245,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21965749531851284,-0.35719769851029914,-0.24831296685183657,-0.2733003739486541,-0.4952743779089195,-0.43058588859282904,Churned,Competitor,Competitor had better devices
6029-CSMJE,Male,0.9845432012749437,No,-0.48683490444316896,Forest Ranch,1.322784784688723,1.5714705155167128,-0.8065296368947653,-0.6504085499394767,-0.6269994788350788,Offer B,No,2.6327566876300373e-16,No,Yes,Cable,-0.876323725154955,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-1.2161236176888164,-0.8120621746758655,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.9054722638533598,Stayed,Competitor,Competitor had better devices
6029-WTIPC,Male,1.5815879801712358,No,-0.48683490444316896,San Diego,-0.7417020896459994,-1.381109519403823,1.1717682407500791,-0.6504085499394767,0.18798586373252987,Offer C,Yes,0.936655352523054,Yes,Yes,Fiber Optic,-0.4147958092875148,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.2019497076773213,0.6459092049793432,-0.24831296685183657,-0.2733003739486541,0.7785504136891511,0.7392286602390212,Churned,Competitor,Competitor made better offer
6032-IGALN,Female,-0.6871821796346748,No,-0.48683490444316896,Granite Bay,1.217217493436543,1.0337246231984454,-0.6626425232746422,-0.6504085499394767,-1.2789877528891658,Offer B,No,2.6327566876300373e-16,No,Yes,Cable,0.1044230960633554,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-1.2337503947458257,-0.9952435902046811,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-1.0503587688481386,Churned,Competitor,Competitor had better devices
6032-KRXXO,Male,-0.8065911354139331,No,-0.48683490444316896,San Diego,-0.7303913084404087,-1.312508499958306,1.1856170017599248,-0.6504085499394767,-0.09725900616613314,Offer B,Yes,0.34381125065466295,No,Yes,Fiber Optic,-0.4147958092875148,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8542214693708591,0.20960116948587193,-0.24831296685183657,-0.2733003739486541,0.18036941652562022,0.2173719718559962,Churned,Competitor,Competitor made better offer
6034-YMTOB,Female,0.9248387233853144,No,-0.48683490444316896,Arcadia,-1.3352487986250925,-0.8381439887045125,0.7932849538311073,-0.6504085499394767,-1.115990684375644,Offer B,Yes,0.3208385417072629,No,Yes,Fiber Optic,-1.1647786725721052,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.38631066022114935,-0.8300449322831872,-0.24831296685183657,-0.2733003739486541,-0.7091298131927891,-0.8677759435945399,Stayed,Competitor,Competitor had better devices
6034-ZRYCV,Female,0.2680894665993929,Yes,-0.48683490444316896,Sacramento,1.2662308786607694,1.010288098513615,-0.856716425301952,-0.31718476167849363,1.614210213225845,Offer A,No,2.6327566876300373e-16,No,Yes,Cable,-0.6455597672212349,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-0.3011336450022259,0.7312555932310244,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,0.3152078845277294,Churned,Competitor,Competitor offered more data
6040-CGACY,Female,0.08897603293050522,No,-0.48683490444316896,Blairsden Graeagle,1.409500773931585,1.4526733120377084,-0.41979298231624357,-0.6504085499394767,-0.7084980130918396,Offer B,Yes,1.070786330570777,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.410018165315922,-0.8741964635374825,-0.24831296685183657,-0.2733003739486541,-0.17841869983712708,-0.7458737227575694,Stayed,Competitor,Competitor had better devices
6048-NJXHX,Male,-1.5230448700894839,Yes,-0.48683490444316896,Apple Valley,-0.6345189725073065,-0.7179853693789559,1.1939905956412804,-0.31718476167849363,0.3509829322460516,Offer B,Yes,0.7439810194158268,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1.4052108624821922,-0.6093975996780131,-0.24831296685183657,-0.2733003739486541,0.8324601737905363,-0.23772034486863017,Stayed,Competitor,Competitor had better devices
6048-QBXKL,Female,1.2830655907230897,No,-0.48683490444316896,Madison,1.1671268909546413,1.0032679562831448,-1.0236321986290629,-0.6504085499394767,-1.2382384857607853,Offer E,Yes,0.46830851204702495,Yes,Yes,DSL,-0.06864987238693467,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.22581923394045772,-0.9541369921403371,-0.24831296685183657,-0.2733003739486541,-0.8098503487722177,-0.9956886332727779,Joined,Competitor,Competitor had better devices
